start_date,home_team,home_points,away_team,away_points
2021-10-10T00:00:00.000Z,West Texas A&M,31,Angelo State,15
2021-10-10T00:00:00.000Z,Colorado Mesa,49,Adams State,14
2021-10-10T00:00:00.000Z,Texas A&M,41,Alabama,38
2021-10-10T00:00:00.000Z,Western New Mexico,47,Eastern New Mexico,50
2021-10-10T00:00:00.000Z,Tuskegee,15,Morehouse,31
2021-10-10T00:00:00.000Z,USC,26,Utah,42
2021-10-10T00:00:00.000Z,Midwestern State,30,Texas A&M-Kingsville,13
2021-10-10T01:00:00.000Z,Sacramento State,41,Southern Utah,20
2021-10-10T01:00:00.000Z,San Diego State,31,New Mexico,7
2021-10-10T01:00:00.000Z,Tulsa,35,Memphis,29
2021-10-10T02:30:00.000Z,Nevada,55,New Mexico State,28
2021-10-10T02:30:00.000Z,Arizona,16,UCLA,34
2021-10-12T23:30:00.000Z,Louisiana,41,Appalachian State,13
2021-10-14T23:00:00.000Z,Southern Nazarene,30,Southwestern Oklahoma,22
2021-10-14T23:30:00.000Z,Memphis,35,Navy,17
2021-10-14T23:30:00.000Z,South Alabama,41,Georgia Southern,14
2021-10-15T23:00:00.000Z,Syracuse,14,Clemson,17
2021-10-15T23:00:00.000Z,North Texas,21,Marshall,49
2021-10-15T23:00:00.000Z,Cornell,34,Colgate,20
2021-10-16T02:00:00.000Z,Weber State,7,Montana State,13
2021-10-16T02:30:00.000Z,San José State,13,San Diego State,19
2021-10-16T02:30:00.000Z,Oregon,24,California,17
2021-10-16T16:00:00.000Z,Missouri,14,Texas A&M,35
2021-10-16T16:00:00.000Z,Connecticut,21,Yale,15
2021-10-16T16:00:00.000Z,Maine,27,William & Mary,16
2021-10-16T16:00:00.000Z,Dayton,17,Marist,20
2021-10-16T16:00:00.000Z,Incarnate Word,38,Nicholls,21
2021-10-16T16:00:00.000Z,Long Island University,5,Merrimack,43
2021-10-16T16:00:00.000Z,Bryant,18,St Francis (PA),17
2021-10-16T16:00:00.000Z,Charleston (WV),48,Concord,3
2021-10-16T16:00:00.000Z,Arkansas,23,Auburn,38
2021-10-16T16:00:00.000Z,Ohio Dominican,14,Findlay,21
2021-10-16T16:00:00.000Z,LSU,49,Florida,42
2021-10-16T16:00:00.000Z,Buffalo,27,Ohio,26
2021-10-16T16:00:00.000Z,Indiana,15,Michigan State,20
2021-10-16T16:00:00.000Z,South Florida,31,Tulsa,32
2021-10-16T16:00:00.000Z,Edinboro,20,Mercyhurst,27
2021-10-16T16:00:00.000Z,West Chester,42,East Stroudsburg,24
2021-10-16T16:00:00.000Z,Texas,24,Oklahoma State,32
2021-10-16T16:00:00.000Z,Davenport,3,Wayne State (MI),16
2021-10-16T16:00:00.000Z,American International,14,New Haven,30
2021-10-16T16:00:00.000Z,Northern Michigan,14,Michigan Tech,21
2021-10-16T16:00:00.000Z,Northwestern,21,Rutgers,7
2021-10-16T16:00:00.000Z,Minnesota,30,Nebraska,23
2021-10-16T16:00:00.000Z,Cincinnati,56,UCF,21
2021-10-16T16:30:00.000Z,Virginia,48,Duke,0
2021-10-16T16:30:00.000Z,Brown,42,Princeton,56
2021-10-16T17:00:00.000Z,Shorter,7,Mississippi College,20
2021-10-16T17:00:00.000Z,Carson-Newman,0,Lenoir-Rhyne,59
2021-10-16T17:00:00.000Z,Tiffin,27,Ashland,21
2021-10-16T17:00:00.000Z,Bethune-Cookman,29,Prairie View,35
2021-10-16T17:00:00.000Z,Sacred Heart,27,Central Connecticut,17
2021-10-16T17:00:00.000Z,Stetson,7,St. Thomas (MN),38
2021-10-16T17:00:00.000Z,West Liberty,52,Fairmont State,31
2021-10-16T17:00:00.000Z,Pace,39,Franklin Pierce,31
2021-10-16T17:00:00.000Z,Walsh,13,Kentucky Wesleyan,23
2021-10-16T17:00:00.000Z,Harvard,30,Lafayette,3
2021-10-16T17:00:00.000Z,Edward Waters,36,Kentucky State,76
2021-10-16T17:00:00.000Z,Western Illinois,17,South Dakota State,41
2021-10-16T17:00:00.000Z,Campbell,17,Monmouth,34
2021-10-16T17:00:00.000Z,New Hampshire,21,Dartmouth,38
2021-10-16T17:00:00.000Z,Chowan,31,Virginia Union,38
2021-10-16T17:00:00.000Z,Lincoln (PA),17,Elizabeth City State,14
2021-10-16T17:00:00.000Z,Livingstone,9,Shaw,20
2021-10-16T17:00:00.000Z,Bowie State,51,Virginia State,44
2021-10-16T17:00:00.000Z,Stonehill,31,St. Anselm,22
2021-10-16T17:00:00.000Z,Central State,0,Tuskegee,29
2021-10-16T17:00:00.000Z,Slippery Rock,21,Indiana (PA),48
2021-10-16T17:00:00.000Z,Upper Iowa,0,Minnesota State,58
2021-10-16T17:00:00.000Z,Hillsdale,14,Lake Erie College,33
2021-10-16T17:00:00.000Z,Alderson-Broaddus,21,Glenville State,35
2021-10-16T17:00:00.000Z,Notre Dame College,52,WV Wesleyan,14
2021-10-16T17:00:00.000Z,Fordham,66,Bucknell,21
2021-10-16T17:05:00.000Z,Minnesota-Duluth,33,Concordia-St. Paul,13
2021-10-16T17:30:00.000Z,Winston-Salem,41,St. Augustine's,0
2021-10-16T17:30:00.000Z,Tusculum,37,UVA-Wise,21
2021-10-16T17:30:00.000Z,Wofford,24,Samford,27
2021-10-16T17:30:00.000Z,Holy Cross,48,Georgetown,14
2021-10-16T17:30:00.000Z,Chattanooga,21,East Tennessee State,16
2021-10-16T17:30:00.000Z,Columbia,23,Pennsylvania,14
2021-10-16T18:00:00.000Z,Richmond,3,James Madison,19
2021-10-16T18:00:00.000Z,Alabama A&M,31,Florida A&M,35
2021-10-16T18:00:00.000Z,Eastern Michigan,31,Ball State,38
2021-10-16T18:00:00.000Z,Colorado Mines,44,South Dakota Mines,24
2021-10-16T18:00:00.000Z,Fort Lewis,3,Colorado Mesa,55
2021-10-16T18:00:00.000Z,Emporia State,35,Nebraska-Kearney,42
2021-10-16T18:00:00.000Z,Millersville,13,Shepherd,38
2021-10-16T18:00:00.000Z,Pittsburg State,59,Lincoln (MO),7
2021-10-16T18:00:00.000Z,Southern Connecticut State,20,Bentley,34
2021-10-16T18:00:00.000Z,Norfolk State,42,Virginia Lynchburg,14
2021-10-16T18:00:00.000Z,Washburn,17,Northwest Missouri State,16
2021-10-16T18:00:00.000Z,Frostburg State,41,Wheeling Jesuit,17
2021-10-16T18:00:00.000Z,Morehouse,51,Fort Valley State,3
2021-10-16T18:00:00.000Z,Missouri S&T,37,William Jewell College,16
2021-10-16T18:00:00.000Z,Fayetteville State,55,Johnson C Smith,12
2021-10-16T18:00:00.000Z,Benedict College,6,Albany State (GA),28
2021-10-16T18:00:00.000Z,Winona State,26,Southwest Minnesota State,14
2021-10-16T18:00:00.000Z,Bloomsburg,44,Lock Haven,0
2021-10-16T18:00:00.000Z,Bemidji State,22,Minnesota St-Moorhead,19
2021-10-16T18:00:00.000Z,Wayne State (NE),24,Augustana (SD),32
2021-10-16T18:00:00.000Z,West Alabama,17,Valdosta State,42
2021-10-16T18:00:00.000Z,Saginaw Valley,31,Northwood (MI),13
2021-10-16T18:00:00.000Z,Southwest Baptist,27,Truman State,21
2021-10-16T18:00:00.000Z,Sioux Falls,34,University of Mary,14
2021-10-16T18:30:00.000Z,Miami (OH),34,Akron,21
2021-10-16T18:30:00.000Z,Eastern Washington,71,Idaho,21
2021-10-16T19:00:00.000Z,Missouri State,37,Indiana State,7
2021-10-16T19:00:00.000Z,Southern Arkansas,34,Arkansas Tech,17
2021-10-16T19:00:00.000Z,Arkansas-Monticello,0,Ouachita Baptist,34
2021-10-16T19:00:00.000Z,Henderson State,21,Harding,46
2021-10-16T19:00:00.000Z,Southeastern Oklahoma,43,Northwestern Oklahoma State,10
2021-10-16T19:00:00.000Z,Savannah State,49,Clark Atlanta,14
2021-10-16T19:00:00.000Z,Lane,31,Miles,34
2021-10-16T19:00:00.000Z,Delta State,34,North Greenville,42
2021-10-16T19:00:00.000Z,Grambling,34,Texas Southern,20
2021-10-16T19:00:00.000Z,Arkansas-Pine Bluff,7,Southern,34
2021-10-16T19:00:00.000Z,Jackson State,28,Alabama State,7
2021-10-16T19:00:00.000Z,Morehead State,31,Butler,8
2021-10-16T19:00:00.000Z,Tennessee State,20,Tennessee Tech,13
2021-10-16T19:00:00.000Z,Southeast Missouri State,31,Murray State,32
2021-10-16T19:00:00.000Z,Eastern Illinois,17,UT Martin,28
2021-10-16T19:00:00.000Z,Southern Illinois,31,North Dakota,28
2021-10-16T19:00:00.000Z,Adams State,35,Chadron State,45
2021-10-16T19:00:00.000Z,Western State,44,Black Hills State,28
2021-10-16T19:00:00.000Z,New Mexico Highlands,28,Colorado State-Pueblo,21
2021-10-16T19:00:00.000Z,MONTANASTN,3,Simon Fraser,30
2021-10-16T19:00:00.000Z,Illinois State,0,North Dakota State,20
2021-10-16T19:00:00.000Z,Montana,21,Sacramento State,28
2021-10-16T19:00:00.000Z,Texas State,28,Troy,31
2021-10-16T19:30:00.000Z,Western Michigan,64,Kent State,31
2021-10-16T19:30:00.000Z,Central Michigan,26,Toledo,23
2021-10-16T19:30:00.000Z,Colorado,34,Arizona,0
2021-10-16T19:30:00.000Z,Georgia,30,Kentucky,13
2021-10-16T19:30:00.000Z,Northern Illinois,34,Bowling Green,26
2021-10-16T19:30:00.000Z,Stony Brook,34,Delaware,17
2021-10-16T19:30:00.000Z,South Carolina State,37,Morgan State,14
2021-10-16T19:30:00.000Z,Wyoming,0,Fresno State,17
2021-10-16T19:30:00.000Z,North Carolina,45,Miami,42
2021-10-16T19:30:00.000Z,Iowa,7,Purdue,24
2021-10-16T19:30:00.000Z,Virginia Tech,7,Pittsburgh,28
2021-10-16T19:30:00.000Z,Albany,10,Villanova,17
2021-10-16T19:30:00.000Z,Southern Mississippi,0,UAB,34
2021-10-16T19:30:00.000Z,Old Dominion,20,Western Kentucky,43
2021-10-16T19:30:00.000Z,Baylor,38,BYU,24
2021-10-16T20:00:00.000Z,Limestone,3,Mars Hill,32
2021-10-16T20:00:00.000Z,Seton Hill College,10,Gannon,14
2021-10-16T20:00:00.000Z,Quincy,48,McKendree,51
2021-10-16T20:00:00.000Z,Erskine,24,Bluefield,19
2021-10-16T20:00:00.000Z,Kansas,14,Texas Tech,41
2021-10-16T20:00:00.000Z,Northern Arizona,59,Southern Utah,35
2021-10-16T20:00:00.000Z,Abilene Christian,24,Lamar,17
2021-10-16T20:00:00.000Z,South Carolina,21,Vanderbilt,20
2021-10-16T20:00:00.000Z,Mississippi Valley State,12,Alcorn State,24
2021-10-16T20:00:00.000Z,Northwestern State,17,McNeese,35
2021-10-16T20:00:00.000Z,Mercer,7,VMI,45
2021-10-16T20:00:00.000Z,Towson,28,Rhode Island,7
2021-10-16T21:00:00.000Z,Kennesaw State,14,North Carolina A&T,0
2021-10-16T21:00:00.000Z,Central Arkansas,35,Eastern Kentucky,38
2021-10-16T21:00:00.000Z,Northern Iowa,21,South Dakota,34
2021-10-16T21:00:00.000Z,Southeastern Louisiana,61,Houston Baptist,24
2021-10-16T21:00:00.000Z,San Diego,13,Drake,10
2021-10-16T21:00:00.000Z,Portland State,31,Idaho State,10
2021-10-16T21:00:00.000Z,Newberry,14,Catawba,7
2021-10-16T21:00:00.000Z,Missouri Southern State,30,Central Missouri State,28
2021-10-16T21:00:00.000Z,Missouri Western,57,Northeastern State,24
2021-10-16T21:00:00.000Z,West Florida,26,West Georgia,30
2021-10-16T21:00:00.000Z,Texas A&M-Commerce,58,Western New Mexico,0
2021-10-16T21:05:00.000Z,Kutztown,20,Shippensburg,3
2021-10-16T22:00:00.000Z,Indianapolis,20,Lindenwood,28
2021-10-16T22:00:00.000Z,UT San Antonio,45,Rice,0
2021-10-16T22:00:00.000Z,WV State,13,UNC Pembroke,14
2021-10-16T22:00:00.000Z,Barton College,26,Wingate,20
2021-10-16T22:00:00.000Z,Furman,24,The Citadel,14
2021-10-16T22:00:00.000Z,Charleston Southern,35,Hampton,5
2021-10-16T23:00:00.000Z,North Alabama,42,Robert Morris,31
2021-10-16T23:00:00.000Z,Louisiana Monroe,31,Liberty,28
2021-10-16T23:00:00.000Z,New Mexico,7,Colorado State,36
2021-10-16T23:00:00.000Z,Mississippi State,9,Alabama,49
2021-10-16T23:00:00.000Z,Davidson,70,Presbyterian College,35
2021-10-16T23:00:00.000Z,UNLV,24,Utah State,28
2021-10-16T23:00:00.000Z,Grand Valley State,28,Ferris State,35
2021-10-16T23:00:00.000Z,Angelo State,34,University of Texas of the Permian Basin,14
2021-10-16T23:00:00.000Z,East Central,20,Oklahoma Baptist,47
2021-10-16T23:00:00.000Z,Northern State,36,Minot State,35
2021-10-16T23:30:00.000Z,Washington State,34,Stanford,31
2021-10-16T23:30:00.000Z,Tennessee,26,Ole Miss,31
2021-10-16T23:30:00.000Z,Boston College,7,NC State,33
2021-10-16T23:30:00.000Z,Kansas State,20,Iowa State,33
2021-10-16T23:30:00.000Z,Oklahoma,52,TCU,31
2021-10-17T00:00:00.000Z,UC Davis,32,Northern Colorado,3
2021-10-17T00:00:00.000Z,Wisconsin,20,Army,14
2021-10-17T00:00:00.000Z,Eastern New Mexico,24,West Texas A&M,44
2021-10-17T00:00:00.000Z,Fort Hays State,14,Central Oklahoma,24
2021-10-17T00:00:00.000Z,Texas A&M-Kingsville,51,Lincoln University (CA),21
2021-10-17T00:30:00.000Z,Washington,17,UCLA,24
2021-10-17T01:00:00.000Z,Boise State,17,Air Force,24
2021-10-17T01:00:00.000Z,UTEP,19,Louisiana Tech,3
2021-10-17T01:00:00.000Z,Utah Tech,20,Tarleton State,41
2021-10-17T02:00:00.000Z,Utah,35,Arizona State,21
2021-10-17T02:30:00.000Z,Nevada,34,Hawai'i,17
2021-10-20T23:30:00.000Z,Appalachian State,30,Coastal Carolina,27
2021-10-21T23:30:00.000Z,Arkansas State,27,Louisiana,28
2021-10-21T23:30:00.000Z,SMU,55,Tulane,26
2021-10-21T23:30:00.000Z,Charlotte,9,Florida Atlantic,38
2021-10-22T03:00:00.000Z,UNLV,20,San José State,27
2021-10-22T22:00:00.000Z,Dartmouth,0,Columbia,19
2021-10-22T22:00:00.000Z,Connecticut,13,Middle Tennessee,44
2021-10-22T23:00:00.000Z,UCF,24,Memphis,7
2021-10-23T01:30:00.000Z,Utah State,26,Colorado State,24
2021-10-23T02:30:00.000Z,Arizona,16,Washington,21
2021-10-23T16:00:00.000Z,Navy,20,Cincinnati,27
2021-10-23T16:00:00.000Z,Sacred Heart,31,Duquesne,13
2021-10-23T16:00:00.000Z,Wagner,10,Bryant,31
2021-10-23T16:00:00.000Z,Marist,24,Morehead State,27
2021-10-23T16:00:00.000Z,Yale,42,Pennsylvania,28
2021-10-23T16:00:00.000Z,Central Connecticut,13,Long Island University,30
2021-10-23T16:00:00.000Z,Ohio Dominican,56,Walsh,17
2021-10-23T16:00:00.000Z,Army,56,Wake Forest,70
2021-10-23T16:00:00.000Z,Penn State,18,Illinois,20
2021-10-23T16:00:00.000Z,Texas Tech,24,Kansas State,25
2021-10-23T16:00:00.000Z,Kansas,23,Oklahoma,35
2021-10-23T16:00:00.000Z,Clarion,0,Seton Hill College,49
2021-10-23T16:00:00.000Z,Shepherd,42,West Chester,38
2021-10-23T16:00:00.000Z,Mercyhurst,17,Slippery Rock,20
2021-10-23T16:00:00.000Z,Kentucky Wesleyan,28,Tiffin,34
2021-10-23T16:00:00.000Z,UVA-Wise,21,Wingate,48
2021-10-23T16:00:00.000Z,Minot State,17,Upper Iowa,14
2021-10-23T16:00:00.000Z,Gannon,21,Edinboro,18
2021-10-23T16:00:00.000Z,Findlay,29,Hillsdale,34
2021-10-23T16:00:00.000Z,Arkansas,45,Arkansas-Pine Bluff,3
2021-10-23T16:00:00.000Z,Bowling Green,24,Eastern Michigan,55
2021-10-23T16:00:00.000Z,Central Michigan,38,Northern Illinois,39
2021-10-23T16:00:00.000Z,Michigan,33,Northwestern,7
2021-10-23T16:00:00.000Z,Florida State,59,UMass,3
2021-10-23T16:30:00.000Z,Virginia Tech,36,Syracuse,41
2021-10-23T17:00:00.000Z,Fordham,35,Lehigh,28
2021-10-23T17:00:00.000Z,Fairmont State,14,Frostburg State,49
2021-10-23T17:00:00.000Z,Assumption,42,American International,21
2021-10-23T17:00:00.000Z,Princeton,18,Harvard,16
2021-10-23T17:00:00.000Z,Franklin Pierce,24,Southern Connecticut State,43
2021-10-23T17:00:00.000Z,Wheeling Jesuit,26,West Liberty,20
2021-10-23T17:00:00.000Z,Bucknell,21,Georgetown,29
2021-10-23T17:00:00.000Z,Butler,35,Davidson,49
2021-10-23T17:00:00.000Z,Valparaiso,45,Dayton,28
2021-10-23T17:00:00.000Z,Samford,13,Chattanooga,55
2021-10-23T17:00:00.000Z,McNeese,28,Incarnate Word,20
2021-10-23T17:00:00.000Z,Drake,0,Stetson,1
2021-10-23T17:00:00.000Z,Presbyterian College,28,San Diego,69
2021-10-23T17:00:00.000Z,WV Wesleyan,20,Alderson-Broaddus,49
2021-10-23T17:00:00.000Z,Michigan Tech,10,Ferris State,38
2021-10-23T17:00:00.000Z,Ohio,27,Kent State,34
2021-10-23T17:00:00.000Z,Mars Hill,31,Catawba,14
2021-10-23T17:00:00.000Z,Concord,32,WV State,34
2021-10-23T17:00:00.000Z,Elon,24,New Hampshire,10
2021-10-23T17:00:00.000Z,Albany,16,Maine,19
2021-10-23T17:00:00.000Z,Cornell,45,Brown,49
2021-10-23T17:00:00.000Z,Morgan State,17,North Carolina Central,28
2021-10-23T17:00:00.000Z,Howard,31,Norfolk State,45
2021-10-23T17:00:00.000Z,Indiana State,28,Youngstown State,17
2021-10-23T17:00:00.000Z,Virginia Union,7,Bowie State,27
2021-10-23T17:00:00.000Z,St. Augustine's,12,Fayetteville State,40
2021-10-23T17:00:00.000Z,Shaw,20,Johnson C Smith,14
2021-10-23T17:00:00.000Z,Winston-Salem,21,Livingstone,0
2021-10-23T17:00:00.000Z,Ashland,42,Lake Erie College,41
2021-10-23T17:00:00.000Z,Northwood (MI),14,Davenport,21
2021-10-23T17:00:00.000Z,Stonehill,20,New Haven,42
2021-10-23T17:00:00.000Z,Northern Michigan,24,Grand Valley State,28
2021-10-23T17:00:00.000Z,Kentucky State,21,Miles,28
2021-10-23T17:00:00.000Z,Minnesota St-Moorhead,35,University of Mary,31
2021-10-23T17:00:00.000Z,Concordia-St. Paul,17,Northern State,38
2021-10-23T17:00:00.000Z,Shippensburg,38,Millersville,7
2021-10-23T17:05:00.000Z,East Stroudsburg,35,Bloomsburg,14
2021-10-23T17:30:00.000Z,Elizabeth City State,32,Chowan,28
2021-10-23T17:30:00.000Z,Glenville State,14,Notre Dame College,34
2021-10-23T17:30:00.000Z,Gardner-Webb,28,Robert Morris,17
2021-10-23T18:00:00.000Z,UNC Pembroke,21,Charleston (WV),14
2021-10-23T18:00:00.000Z,St. Anselm,24,Pace,16
2021-10-23T18:00:00.000Z,Quincy,21,Indianapolis,70
2021-10-23T18:00:00.000Z,Lenoir-Rhyne,45,Limestone,3
2021-10-23T18:00:00.000Z,Northeastern State,7,Northwest Missouri State,59
2021-10-23T18:00:00.000Z,Western New Mexico,19,Texas A&M-Kingsville,28
2021-10-23T18:00:00.000Z,South Dakota Mines,21,Western State,42
2021-10-23T18:00:00.000Z,Chadron State,60,Fort Lewis,7
2021-10-23T18:00:00.000Z,Lock Haven,15,Kutztown,32
2021-10-23T18:00:00.000Z,Indiana (PA),34,California (PA),38
2021-10-23T18:00:00.000Z,Jackson State,42,Bethune-Cookman,12
2021-10-23T18:00:00.000Z,Furman,13,East Tennessee State,17
2021-10-23T18:00:00.000Z,The Citadel,31,Western Carolina,45
2021-10-23T18:00:00.000Z,Georgia State,28,Texas State,16
2021-10-23T18:00:00.000Z,Hampton,30,North Carolina A&T,9
2021-10-23T18:00:00.000Z,Delaware State,7,South Carolina State,13
2021-10-23T18:00:00.000Z,Virginia State,23,Lincoln (PA),3
2021-10-23T18:00:00.000Z,Ouachita Baptist,42,Southern Arkansas,7
2021-10-23T18:00:00.000Z,Lindenwood,48,Southwest Baptist,24
2021-10-23T18:00:00.000Z,McKendree,31,Missouri S&T,37
2021-10-23T18:00:00.000Z,Albany State (GA),30,Savannah State,0
2021-10-23T18:00:00.000Z,Sioux Falls,10,Winona State,14
2021-10-23T18:00:00.000Z,Benedict College,5,Morehouse,20
2021-10-23T18:00:00.000Z,Fort Valley State,40,Clark Atlanta,7
2021-10-23T18:00:00.000Z,Edward Waters,56,Central State,19
2021-10-23T18:00:00.000Z,Tuskegee,17,Lane,21
2021-10-23T18:00:00.000Z,Minnesota State,35,Augustana (SD),45
2021-10-23T18:00:00.000Z,Tusculum,41,Barton College,17
2021-10-23T18:00:00.000Z,South Dakota,14,Illinois State,20
2021-10-23T18:30:00.000Z,Tennessee Tech,56,Virginia Lynchburg,13
2021-10-23T18:30:00.000Z,Central Missouri State,17,Fort Hays State,21
2021-10-23T19:00:00.000Z,North Dakota,34,Western Illinois,10
2021-10-23T19:00:00.000Z,South Dakota State,17,Northern Iowa,26
2021-10-23T19:00:00.000Z,Murray State,6,Austin Peay,47
2021-10-23T19:00:00.000Z,Montana State,27,Idaho State,9
2021-10-23T19:00:00.000Z,Delaware,10,James Madison,22
2021-10-23T19:00:00.000Z,Eastern Illinois,0,Tennessee State,28
2021-10-23T19:00:00.000Z,UT Martin,38,Southeast Missouri State,30
2021-10-23T19:00:00.000Z,Emporia State,24,Missouri Southern State,21
2021-10-23T19:00:00.000Z,Central Oklahoma,17,Washburn,29
2021-10-23T19:00:00.000Z,Colorado Mesa,26,Colorado Mines,21
2021-10-23T19:00:00.000Z,Black Hills State,10,New Mexico Highlands,24
2021-10-23T19:00:00.000Z,Mississippi College,14,Valdosta State,41
2021-10-23T19:00:00.000Z,Saginaw Valley,41,Wayne State (MI),25
2021-10-23T19:00:00.000Z,Truman State,52,William Jewell College,0
2021-10-23T19:00:00.000Z,Southwestern Oklahoma,34,East Central,44
2021-10-23T19:00:00.000Z,Sam Houston State,42,Jacksonville State,7
2021-10-23T19:00:00.000Z,Arkansas Tech,38,Henderson State,41
2021-10-23T19:00:00.000Z,Purdue,13,Wisconsin,30
2021-10-23T19:00:00.000Z,North Alabama,45,Charleston Southern,22
2021-10-23T19:05:00.000Z,Minnesota-Duluth,35,Bemidji State,42
2021-10-23T19:30:00.000Z,Akron,10,Buffalo,45
2021-10-23T19:30:00.000Z,Wyoming,3,New Mexico,14
2021-10-23T19:30:00.000Z,Washington State,19,BYU,21
2021-10-23T19:30:00.000Z,Iowa State,24,Oklahoma State,21
2021-10-23T19:30:00.000Z,Ball State,17,Miami (OH),24
2021-10-23T19:30:00.000Z,Toledo,34,Western Michigan,15
2021-10-23T19:30:00.000Z,Pittsburgh,27,Clemson,17
2021-10-23T19:30:00.000Z,California,26,Colorado,3
2021-10-23T19:30:00.000Z,UCLA,31,Oregon,34
2021-10-23T19:30:00.000Z,Villanova,44,Rhode Island,0
2021-10-23T19:30:00.000Z,Stony Brook,27,Richmond,14
2021-10-23T19:30:00.000Z,William & Mary,40,Towson,14
2021-10-23T19:30:00.000Z,North Dakota State,27,Missouri State,20
2021-10-23T19:30:00.000Z,UAB,24,Rice,30
2021-10-23T19:30:00.000Z,Ole Miss,31,LSU,17
2021-10-23T19:30:00.000Z,Minnesota,34,Maryland,16
2021-10-23T20:00:00.000Z,North Texas,26,Liberty,35
2021-10-23T20:00:00.000Z,Vanderbilt,6,Mississippi State,45
2021-10-23T20:00:00.000Z,Louisville,28,Boston College,14
2021-10-23T20:00:00.000Z,Harding,64,Arkansas-Monticello,7
2021-10-23T20:00:00.000Z,Eastern Washington,34,Weber State,35
2021-10-23T20:00:00.000Z,Campbell,7,Kennesaw State,30
2021-10-23T20:00:00.000Z,Newberry,34,Carson-Newman,3
2021-10-23T20:00:00.000Z,Colorado State-Pueblo,35,Adams State,28
2021-10-23T20:00:00.000Z,Northwestern State,14,Southeastern Louisiana,51
2021-10-23T20:00:00.000Z,Mississippi Valley State,28,Florida A&M,31
2021-10-23T20:00:00.000Z,Erskine,47,Allen,40
2021-10-23T20:00:00.000Z,Houston,31,East Carolina,24
2021-10-23T21:00:00.000Z,Missouri Western,14,Pittsburg State,34
2021-10-23T21:00:00.000Z,West Alabama,30,Delta State,35
2021-10-23T21:00:00.000Z,Holy Cross,42,Colgate,10
2021-10-23T22:00:00.000Z,West Georgia,34,North Greenville,12
2021-10-23T22:00:00.000Z,Mercer,45,Wofford,14
2021-10-23T22:00:00.000Z,Southwest Minnesota State,16,Wayne State (NE),38
2021-10-23T23:00:00.000Z,Houston Baptist,14,Nicholls,44
2021-10-23T23:00:00.000Z,Lamar,38,Central Arkansas,49
2021-10-23T23:00:00.000Z,Southern,21,Prairie View,48
2021-10-23T23:00:00.000Z,Air Force,14,San Diego State,20
2021-10-23T23:00:00.000Z,Louisiana Monroe,41,South Alabama,31
2021-10-23T23:00:00.000Z,University of Texas of the Permian Basin,44,Eastern New Mexico,21
2021-10-23T23:00:00.000Z,West Texas A&M,3,Texas A&M-Commerce,15
2021-10-23T23:00:00.000Z,Angelo State,51,Simon Fraser,10
2021-10-23T23:00:00.000Z,Oklahoma Baptist,43,Southeastern Oklahoma,37
2021-10-23T23:00:00.000Z,South Florida,34,Temple,14
2021-10-23T23:00:00.000Z,Tarleton State,17,Midwestern State,14
2021-10-23T23:00:00.000Z,Louisiana Tech,16,UT San Antonio,45
2021-10-23T23:00:00.000Z,Florida International,19,Western Kentucky,34
2021-10-23T23:00:00.000Z,Fresno State,34,Nevada,32
2021-10-23T23:00:00.000Z,Alabama,52,Tennessee,24
2021-10-23T23:30:00.000Z,Texas A&M,44,South Carolina,14
2021-10-23T23:30:00.000Z,Notre Dame,31,USC,16
2021-10-23T23:30:00.000Z,Idaho,14,Montana,34
2021-10-23T23:30:00.000Z,TCU,17,West Virginia,29
2021-10-23T23:30:00.000Z,Virginia,48,Georgia Tech,40
2021-10-23T23:30:00.000Z,Miami,31,NC State,30
2021-10-23T23:30:00.000Z,Oregon State,42,Utah,34
2021-10-23T23:30:00.000Z,Indiana,7,Ohio State,54
2021-10-24T00:00:00.000Z,Cal Poly,13,UC Davis,24
2021-10-24T00:00:00.000Z,Southern Utah,9,Northern Colorado,17
2021-10-24T00:00:00.000Z,Texas Southern,27,Alcorn State,44
2021-10-24T01:00:00.000Z,Sacramento State,44,Northern Arizona,0
2021-10-24T01:00:00.000Z,Utah Tech,20,Stephen F. Austin,37
2021-10-24T01:00:00.000Z,Central Washington,53,Western Oregon,21
2021-10-24T03:59:00.000Z,Hawai'i,48,New Mexico State,34
2021-10-28T23:00:00.000Z,Charleston (WV),45,WV Wesleyan,6
2021-10-28T23:30:00.000Z,Coastal Carolina,35,Troy,28
2021-10-28T23:30:00.000Z,East Carolina,29,South Florida,14
2021-10-29T23:00:00.000Z,Cornell,16,Princeton,34
2021-10-29T23:30:00.000Z,Tulsa,17,Navy,20
2021-10-30T02:00:00.000Z,Nevada,51,UNLV,20
2021-10-30T16:00:00.000Z,Pace,8,Stonehill,19
2021-10-30T16:00:00.000Z,Gannon,21,Slippery Rock,63
2021-10-30T16:00:00.000Z,Louisiana,45,Texas State,0
2021-10-30T16:00:00.000Z,Baylor,31,Texas,24
2021-10-30T16:00:00.000Z,Clarion,20,Mercyhurst,38
2021-10-30T16:00:00.000Z,Notre Dame College,45,Fairmont State,0
2021-10-30T16:00:00.000Z,Wheeling Jesuit,15,Concord,14
2021-10-30T16:00:00.000Z,West Liberty,17,UNC Pembroke,27
2021-10-30T16:00:00.000Z,Walsh,0,Findlay,49
2021-10-30T16:00:00.000Z,North Greenville,14,West Alabama,31
2021-10-30T16:00:00.000Z,Davenport,3,Saginaw Valley,24
2021-10-30T16:00:00.000Z,Buffalo,44,Bowling Green,56
