start_date,home_team,home_points,away_team,away_points
2022-10-29T18:00:00.000Z,Wisconsin Lutheran,,Concordia (IL),
2022-10-29T18:00:00.000Z,Berry College,,Millsaps,
2022-10-29T18:00:00.000Z,Youngstown State,,South Dakota,
2022-10-29T18:00:00.000Z,Winona State,,Augustana (SD),
2022-10-29T18:00:00.000Z,Northern State,,Minnesota St-Moorhead,
2022-10-29T18:00:00.000Z,Southwest Minnesota State,,Bemidji State,
2022-10-29T18:00:00.000Z,Rice,,Charlotte,
2022-10-29T18:00:00.000Z,Benedict College,,Clark Atlanta,
2022-10-29T18:00:00.000Z,Huntingdon,,Greensboro,
2022-10-29T18:00:00.000Z,UNC Pembroke,,West Liberty,
2022-10-29T18:00:00.000Z,Norfolk State,,Howard,
2022-10-29T18:00:00.000Z,Hardin-Simmons,,Howard Payne,
2022-10-29T18:00:00.000Z,Furman,,Chattanooga,
2022-10-29T18:00:00.000Z,UW-Whitewater,,UW-River Falls,
2022-10-29T18:00:00.000Z,St. Thomas (MN),,San Diego,
2022-10-29T18:00:00.000Z,Sul Ross State,,McMurry,
2022-10-29T18:00:00.000Z,The Citadel,,Samford,
2022-10-29T18:00:00.000Z,Lindenwood,,William Jewell College,
2022-10-29T19:00:00.000Z,Central Oklahoma,,Pittsburg State,
2022-10-29T19:00:00.000Z,Nebraska-Kearney,,Northwest Missouri State,
2022-10-29T19:00:00.000Z,Emporia State,,Fort Hays State,
2022-10-29T19:00:00.000Z,Oklahoma Baptist,,Southern Arkansas,
2022-10-29T19:00:00.000Z,Southern Nazarene,,Henderson State,
2022-10-29T19:00:00.000Z,Arkansas-Monticello,,Southeastern Oklahoma,
2022-10-29T19:00:00.000Z,Arkansas Tech,,Southwestern Oklahoma,
2022-10-29T19:00:00.000Z,Texas Southern,,Lincoln University (CA),
2022-10-29T19:00:00.000Z,Missouri State,,Western Illinois,
2022-10-29T19:00:00.000Z,Houston Baptist,,UT Martin,
2022-10-29T19:00:00.000Z,Weber State,,Montana,
2022-10-29T19:00:00.000Z,Murray State,,Tennessee State,
2022-10-29T19:00:00.000Z,South Dakota State,,Indiana State,
2022-10-29T19:00:00.000Z,Prairie View,,Bethune-Cookman,
2022-10-29T19:00:00.000Z,Iowa,,Northwestern,
2022-10-29T19:00:00.000Z,Southern Illinois,,Northern Iowa,
2022-10-29T19:00:00.000Z,Eastern Illinois,,Tennessee Tech,
2022-10-29T19:00:00.000Z,Western State,,Colorado Mines,
2022-10-29T19:00:00.000Z,Tarleton State,,Incarnate Word,
2022-10-29T19:00:00.000Z,Northeastern State,,Washburn,
2022-10-29T19:00:00.000Z,Rhodes,,Sewanee Univ. of the South,
2022-10-29T19:00:00.000Z,Grambling,,Alcorn State,
2022-10-29T19:00:00.000Z,Stephen F. Austin,,Utah Tech,
2022-10-29T19:00:00.000Z,North Greenville,,Valdosta State,
2022-10-29T19:30:00.000Z,Western Kentucky,,North Texas,
2022-10-29T19:30:00.000Z,Georgia,,Florida,
2022-10-29T19:30:00.000Z,Alabama A&M,,Alabama State,
2022-10-29T19:30:00.000Z,North Dakota State,,Illinois State,
2022-10-29T19:30:00.000Z,Elon,,Delaware,
2022-10-29T19:30:00.000Z,Navy,,Temple,
2022-10-29T19:30:00.000Z,UMass,,New Mexico State,
2022-10-29T20:00:00.000Z,Austin Peay,,Jacksonville State,
2022-10-29T20:00:00.000Z,Florida A&M,,Arkansas-Pine Bluff,
2022-10-29T20:00:00.000Z,Harding,,Northwestern Oklahoma State,
2022-10-29T20:00:00.000Z,North Dakota,,Abilene Christian,
2022-10-29T20:00:00.000Z,Pacific Lutheran,,Willamette,
2022-10-29T20:00:00.000Z,Eastern Washington,,Portland State,
2022-10-29T20:00:00.000Z,Fayetteville State,,Shaw,
2022-10-29T20:00:00.000Z,Lewis & Clark,,Pacific (OR),
2022-10-29T20:00:00.000Z,Tiffin,,Northwood (MI),
2022-10-29T20:00:00.000Z,Eastern New Mexico,,University of Texas of the Permian Basin,
2022-10-29T20:00:00.000Z,Redlands,,Pomona-Pitzer,
2022-10-29T20:00:00.000Z,Newberry,,Limestone,
2022-10-29T20:00:00.000Z,Whittier,,Claremont,
2022-10-29T20:00:00.000Z,Lamar,,Southern Utah,
2022-10-29T20:00:00.000Z,Whitworth,,Puget Sound,
2022-10-29T21:00:00.000Z,West Florida,,West Alabama,
2022-10-29T21:00:00.000Z,Central Arkansas,,North Alabama,
2022-10-29T22:00:00.000Z,Northwestern (MN),,Minnesota-Morris,
2022-10-29T22:00:00.000Z,West Georgia,,Shorter,
2022-10-29T22:00:00.000Z,Indianapolis,,Missouri S&T,
2022-10-29T23:00:00.000Z,UC Davis,,Cal Poly,
2022-10-29T23:00:00.000Z,Arkansas State,,South Alabama,
2022-10-29T23:00:00.000Z,Ohio Wesleyan,,Oberlin,
2022-10-29T23:00:00.000Z,Mississippi College,,Delta State,
2022-10-29T23:00:00.000Z,Florida Atlantic,,UAB,
2022-10-29T23:00:00.000Z,Geneva College,,Bethany (WV),
2022-10-30T00:00:00.000Z,Tarleton State,,Sam Houston State,
2022-10-30T00:00:00.000Z,McNeese,,Southeastern Louisiana,
2022-10-30T00:00:00.000Z,McNeese,,Southeastern Louisiana,
2022-10-30T00:00:00.000Z,Midwestern State,,Western Oregon,
2022-10-30T01:00:00.000Z,Sacramento State,,Idaho,
2022-10-30T01:00:00.000Z,UTEP,,Middle Tennessee,
2022-10-30T01:00:00.000Z,Simon Fraser,,Angelo State,
2022-10-30T01:00:00.000Z,Central Washington,,Texas A&M-Kingsville,
2022-10-30T02:00:00.000Z,Cal Lutheran,,La Verne,
2022-10-30T02:30:00.000Z,San José State,,Nevada,
2022-10-30T03:59:00.000Z,Hawai'i,,Wyoming,
2022-11-01T04:00:00.000Z,Ohio,,Buffalo,
2022-11-01T04:00:00.000Z,Kent State,,Ball State,
2022-11-02T23:00:00.000Z,Bowling Green,,Western Michigan,
2022-11-02T23:00:00.000Z,Northern Illinois,,Central Michigan,
2022-11-03T23:00:00.000Z,Rice,,UTEP,
2022-11-03T23:30:00.000Z,Mississippi Valley State,,Alabama A&M,
2022-11-03T23:30:00.000Z,Coastal Carolina,,Appalachian State,
2022-11-04T23:00:00.000Z,Boston College,,Duke,
2022-11-04T23:00:00.000Z,Connecticut,,UMass,
2022-11-04T23:30:00.000Z,Prairie View,,Alcorn State,
2022-11-05T02:30:00.000Z,Washington,,Oregon State,
2022-11-05T04:00:00.000Z,Kansas State,,Texas,
2022-11-05T04:00:00.000Z,Texas A&M,,Florida,
2022-11-05T04:00:00.000Z,Illinois,,Michigan State,
2022-11-05T04:00:00.000Z,Arkansas,,Liberty,
2022-11-05T04:00:00.000Z,University of Texas of the Permian Basin,,Western New Mexico,
2022-11-05T04:00:00.000Z,Iowa State,,West Virginia,
2022-11-05T04:00:00.000Z,USC,,California,
2022-11-05T04:00:00.000Z,Husson,,Nichols,
2022-11-05T04:00:00.000Z,Pittsburgh,,Syracuse,
2022-11-05T04:00:00.000Z,Stanford,,Washington State,
2022-11-05T04:00:00.000Z,TCU,,Texas Tech,
2022-11-05T04:00:00.000Z,Colorado,,Oregon,
2022-11-05T04:00:00.000Z,Mississippi State,,Auburn,
2022-11-05T04:00:00.000Z,Georgia,,Tennessee,
2022-11-05T04:00:00.000Z,LSU,,Alabama,
2022-11-05T04:00:00.000Z,Vanderbilt,,South Carolina,
2022-11-05T04:00:00.000Z,Missouri,,Kentucky,
2022-11-05T04:00:00.000Z,Nebraska Wesleyan University,,Coe,
2022-11-05T04:00:00.000Z,Arizona State,,UCLA,
2022-11-05T04:00:00.000Z,Texas A&M-Kingsville,,Midwestern State,
2022-11-05T04:00:00.000Z,Utah,,Arizona,
2022-11-05T04:00:00.000Z,Oklahoma,,Baylor,
2022-11-05T04:00:00.000Z,Pomona-Pitzer,,Whittier,
2022-11-05T04:00:00.000Z,Coast Guard,,Worcester Polytechnic,
2022-11-05T04:00:00.000Z,Utah Tech,,Sam Houston State,
2022-11-05T04:00:00.000Z,Incarnate Word,,Lamar,
2022-11-05T04:00:00.000Z,Otterbein,,Ohio Northern,
2022-11-05T04:00:00.000Z,Kansas,,Oklahoma State,
2022-11-05T04:00:00.000Z,Mount Union,,John Carroll,
2022-11-05T04:00:00.000Z,NC State,,Wake Forest,
2022-11-05T04:00:00.000Z,St. Anselm,,Assumption,
2022-11-05T04:00:00.000Z,Wingate,,Newberry,
2022-11-05T04:00:00.000Z,Bluefield,,Lincoln University (CA),
2022-11-05T04:00:00.000Z,Fresno State,,Hawai'i,
2022-11-05T04:00:00.000Z,Cincinnati,,Navy,
2022-11-05T04:00:00.000Z,Nebraska,,Minnesota,
2022-11-05T04:00:00.000Z,Louisiana,,Troy,
2022-11-05T04:00:00.000Z,Virginia Tech,,Georgia Tech,
2022-11-05T04:00:00.000Z,Northwestern,,Ohio State,
2022-11-05T04:00:00.000Z,San José State,,Colorado State,
2022-11-05T04:00:00.000Z,Temple,,South Florida,
2022-11-05T04:00:00.000Z,Virginia,,North Carolina,
2022-11-05T04:00:00.000Z,Boise State,,BYU,
2022-11-05T04:00:00.000Z,Southern Mississippi,,Georgia State,
2022-11-05T04:00:00.000Z,Memphis,,UCF,
2022-11-05T04:00:00.000Z,Old Dominion,,Marshall,
2022-11-05T04:00:00.000Z,Purdue,,Iowa,
2022-11-05T04:00:00.000Z,SMU,,Houston,
2022-11-05T04:00:00.000Z,Rutgers,,Michigan,
2022-11-05T04:00:00.000Z,Tulsa,,Tulane,
2022-11-05T04:00:00.000Z,Marietta,,Capital,
2022-11-05T04:00:00.000Z,Miami,,Florida State,
2022-11-05T04:00:00.000Z,Wisconsin,,Maryland,
2022-11-05T04:00:00.000Z,Louisville,,James Madison,
2022-11-05T04:00:00.000Z,Indiana,,Penn State,
2022-11-05T15:30:00.000Z,Army,,Air Force,
2022-11-05T16:00:00.000Z,Juniata,,Ursinus,
2022-11-05T16:00:00.000Z,Albright,,Alvernia University,
2022-11-05T16:00:00.000Z,Union,,Ithaca,
2022-11-05T16:00:00.000Z,Delaware Valley,,FDU-Florham,
2022-11-05T16:00:00.000Z,Duquesne,,Sacred Heart,
2022-11-05T16:00:00.000Z,Notre Dame College,,UNC Pembroke,
2022-11-05T16:00:00.000Z,Western Connecticut State,,Fitchburg State,
2022-11-05T16:00:00.000Z,Worcester State College,,Westfield State,
2022-11-05T16:00:00.000Z,Bridgewater State,,Framingham State,
2022-11-05T16:00:00.000Z,Springfield,,MIT,
2022-11-05T16:00:00.000Z,Findlay,,Walsh,
2022-11-05T16:00:00.000Z,Endicott College,,Salve Regina,
2022-11-05T16:00:00.000Z,Holy Cross,,Lehigh,
2022-11-05T16:00:00.000Z,Charlotte,,Western Kentucky,
2022-11-05T16:00:00.000Z,Yale,,Brown,
2022-11-05T16:00:00.000Z,North Carolina A&T,,Norfolk State,
2022-11-05T16:00:00.000Z,NC Wesleyan,,Huntingdon,
2022-11-05T16:00:00.000Z,Seton Hill College,,Mercyhurst,
2022-11-05T16:00:00.000Z,King's College (PA),,Misericordia,
2022-11-05T16:00:00.000Z,Kutztown,,West Chester,
2022-11-05T16:00:00.000Z,California (PA),,Gannon,
2022-11-05T16:00:00.000Z,Dean College,,Anna Maria College,
2022-11-05T16:00:00.000Z,Norwich,,Catholic University,
2022-11-05T16:00:00.000Z,Alfred State College,,Gallaudet,
2022-11-05T16:00:00.000Z,Mass Maritime,,Plymouth State,
2022-11-05T16:00:00.000Z,Lycoming,,Widener,
2022-11-05T16:00:00.000Z,Shorter,,North Greenville,
2022-11-05T16:00:00.000Z,Virginia State,,Virginia Union,
2022-11-05T16:00:00.000Z,Limestone,,Barton College,
2022-11-05T16:00:00.000Z,Bentley,,American International,
2022-11-05T16:00:00.000Z,Charleston Southern,,Robert Morris,
2022-11-05T16:00:00.000Z,Fairmont State,,Glenville State,
2022-11-05T16:00:00.000Z,Rensselaer,,St Lawrence,
2022-11-05T16:30:00.000Z,Georgetown,,St Francis (PA),
2022-11-05T16:30:00.000Z,Middlebury,,Hamilton,
2022-11-05T17:00:00.000Z,Lock Haven,,Shippensburg,
2022-11-05T17:00:00.000Z,Davidson,,Stetson,
2022-11-05T17:00:00.000Z,Stony Brook,,Morgan State,
2022-11-05T17:00:00.000Z,Indiana State,,North Dakota,
2022-11-05T17:00:00.000Z,Stonehill,,Wagner,
2022-11-05T17:00:00.000Z,Presbyterian College,,Dayton,
2022-11-05T17:00:00.000Z,Long Island University,,Central Connecticut,
2022-11-05T17:00:00.000Z,Morehead State,,Marist,
2022-11-05T17:00:00.000Z,Colgate,,Lafayette,
2022-11-05T17:00:00.000Z,Bucknell,,Fordham,
2022-11-05T17:00:00.000Z,Wheeling Jesuit,,Charleston (WV),
2022-11-05T17:00:00.000Z,Shaw,,St. Augustine's,
2022-11-05T17:00:00.000Z,Truman State,,McKendree,
2022-11-05T17:00:00.000Z,Hillsdale,,Michigan Tech,
2022-11-05T17:00:00.000Z,Northwood (MI),,Ohio Dominican,
2022-11-05T17:00:00.000Z,Northern Michigan,,Saginaw Valley,
2022-11-05T17:00:00.000Z,Nebraska-Kearney,,Central Oklahoma,
2022-11-05T17:00:00.000Z,WV Wesleyan,,Frostburg State,
2022-11-05T17:00:00.000Z,Minnesota State,,Southwest Minnesota State,
2022-11-05T17:00:00.000Z,Upper Iowa,,Winona State,
2022-11-05T17:00:00.000Z,Slippery Rock,,Edinboro,
2022-11-05T17:00:00.000Z,Mars Hill,,Tusculum,
2022-11-05T17:00:00.000Z,Ferris State,,Davenport,
2022-11-05T17:00:00.000Z,Westminster PA,,Case Western Reserve,
2022-11-05T17:00:00.000Z,Brevard College,,Belhaven College,
2022-11-05T17:00:00.000Z,Stevenson,,Wilkes,
2022-11-05T17:00:00.000Z,Loras College,,Dubuque,
2022-11-05T17:00:00.000Z,Dickinson,,Johns Hopkins,
2022-11-05T17:00:00.000Z,Western New England,,University of New England,
2022-11-05T17:00:00.000Z,St. Norbert,,Eureka College,
2022-11-05T17:00:00.000Z,Franklin & Marshall,,Moravian,
2022-11-05T17:00:00.000Z,Hiram,,Hilbert College,
2022-11-05T17:00:00.000Z,Wabash College,,Kenyon,
2022-11-05T17:00:00.000Z,DePauw,,Oberlin,
2022-11-05T17:00:00.000Z,Randolph-Macon,,Ferrum,
2022-11-05T17:00:00.000Z,Shenandoah,,Hampden-Sydney,
2022-11-05T17:00:00.000Z,Bethany (WV),,Allegheny,
2022-11-05T17:00:00.000Z,Bates College,,Trinity (CT),
2022-11-05T17:00:00.000Z,Millsaps,,Trinity (TX),
2022-11-05T17:00:00.000Z,Greenville,,Finlandia University,
2022-11-05T17:00:00.000Z,Buffalo State,,Hobart,
2022-11-05T17:00:00.000Z,LaGrange College,,Southern Virginia,
2022-11-05T17:00:00.000Z,Rowan,,Montclair State,
2022-11-05T17:00:00.000Z,Amherst College,,Bowdoin,
2022-11-05T17:00:00.000Z,Lawrence,,Chicago,
2022-11-05T17:00:00.000Z,Chowan,,Elizabeth City State,
2022-11-05T17:00:00.000Z,Allen,,Benedict College,
2022-11-05T17:00:00.000Z,Central State,,Kentucky State,
2022-11-05T17:00:00.000Z,New Haven,,Franklin Pierce,
2022-11-05T17:00:00.000Z,Minnesota St-Moorhead,,Concordia-St. Paul,
2022-11-05T17:00:00.000Z,Southern Connecticut State,,Post University,
2022-11-05T17:00:00.000Z,Bowie State,,Lincoln (PA),
2022-11-05T17:00:00.000Z,Rhode Island,,Maine,
2022-11-05T17:00:00.000Z,Delaware,,Monmouth,
2022-11-05T17:00:00.000Z,Hampton,,William & Mary,
2022-11-05T17:00:00.000Z,UT Martin,,Kennesaw State,
2022-11-05T17:00:00.000Z,Princeton,,Dartmouth,
2022-11-05T17:00:00.000Z,Harvard,,Columbia,
2022-11-05T17:00:00.000Z,Cornell,,Pennsylvania,
2022-11-05T17:00:00.000Z,Utica,,Alfred,
2022-11-05T17:00:00.000Z,Trine,,Hope,
2022-11-05T17:00:00.000Z,Averett,,Guilford,
2022-11-05T17:00:00.000Z,Albion,,Olivet College,
2022-11-05T17:00:00.000Z,Rochester,,Hartwick,
2022-11-05T17:00:00.000Z,Central,,Luther,
2022-11-05T17:00:00.000Z,Wartburg,,Simpson College,
2022-11-05T17:00:00.000Z,Alma College,,Adrian,
2022-11-05T17:00:00.000Z,Beloit College,,Lake Forest,
2022-11-05T17:00:00.000Z,Wittenberg,,Ohio Wesleyan,
2022-11-05T17:00:00.000Z,Christopher Newport,,College of New Jersey,
2022-11-05T17:00:00.000Z,Linfield,,Willamette,
2022-11-05T17:00:00.000Z,Pacific (OR),,Whitworth,
2022-11-05T17:00:00.000Z,Thiel College,,Geneva College,
2022-11-05T17:00:00.000Z,Washington & Jefferson,,Grove City College,
2022-11-05T17:00:00.000Z,St. Vincent,,Waynesburg,
2022-11-05T17:00:00.000Z,Martin Luther College,,Westminster,
2022-11-05T17:00:00.000Z,Wooster,,Denison,
2022-11-05T17:00:00.000Z,SUNY Cortland,,St. John Fisher,
2022-11-05T17:00:00.000Z,Muhlenberg,,Susquehanna,
2022-11-05T17:00:00.000Z,Keystone,,SUNY Maritime,
2022-11-05T17:00:00.000Z,McDaniel College,,Gettysburg,
2022-11-05T17:00:00.000Z,Colby,,Tufts,
2022-11-05T17:00:00.000Z,Kean,,Salisbury,
2022-11-05T17:05:00.000Z,East Stroudsburg,,Shepherd,
2022-11-05T17:30:00.000Z,Livingstone,,Johnson C Smith,
2022-11-05T17:30:00.000Z,South Carolina State,,Delaware State,
2022-11-05T17:30:00.000Z,Wesleyan,,Williams,
2022-11-05T17:30:00.000Z,Heidelberg,,Baldwin-Wallace,
2022-11-05T17:30:00.000Z,Defiance,,Manchester,
2022-11-05T17:30:00.000Z,Franklin,,Mount St. Joseph,
2022-11-05T17:30:00.000Z,Bluffton,,Anderson (IN),
2022-11-05T17:30:00.000Z,Wilmington (OH),,Muskingum,
2022-11-05T18:00:00.000Z,Fort Lewis,,Western State,
2022-11-05T18:00:00.000Z,Catawba,,Lenoir-Rhyne,
2022-11-05T18:00:00.000Z,Brockport State (NY),,Morrisville State,
2022-11-05T18:00:00.000Z,The Citadel,,Chattanooga,
2022-11-05T18:00:00.000Z,Bryant,,Campbell,
2022-11-05T18:00:00.000Z,Bridgewater (VA),,Washington & Lee,
2022-11-05T18:00:00.000Z,Towson,,Villanova,
2022-11-05T18:00:00.000Z,Valparaiso,,St. Thomas (MN),
2022-11-05T18:00:00.000Z,Elon,,Albany,
2022-11-05T18:00:00.000Z,Albany State (GA),,Fort Valley State,
2022-11-05T18:00:00.000Z,Tuskegee,,Miles,
2022-11-05T18:00:00.000Z,Central Missouri State,,Missouri Western,
2022-11-05T18:00:00.000Z,Howard Payne,,Mary Hardin-Baylor,
2022-11-05T18:00:00.000Z,East Texas Baptist,,Sul Ross State,
2022-11-05T18:00:00.000Z,Fort Hays State,,Northeastern State,
2022-11-05T18:00:00.000Z,Washburn,,Pittsburg State,
2022-11-05T18:00:00.000Z,Concord,,Alderson-Broaddus,
2022-11-05T18:00:00.000Z,Morehouse,,Clark Atlanta,
2022-11-05T18:00:00.000Z,Bloomsburg,,Millersville,
2022-11-05T18:00:00.000Z,Washington (MO),,Wheaton College (Ill),
2022-11-05T18:00:00.000Z,Wisconsin-La Crosse,,UW-River Falls,
2022-11-05T18:00:00.000Z,UW-Stout,,UW-Whitewater,
2022-11-05T18:00:00.000Z,St. Johns (MN),,Carleton,
2022-11-05T18:00:00.000Z,Wisconsin-Platteville,,Wisconsin-Eau Claire,
2022-11-05T18:00:00.000Z,New Mexico Highlands,,Colorado Mines,
2022-11-05T18:00:00.000Z,Augustana (IL),,Carthage,
2022-11-05T18:00:00.000Z,Illinois Wesleyan,,North Central,
2022-11-05T18:00:00.000Z,Southwestern University,,Texas Lutheran,
2022-11-05T18:00:00.000Z,Crown College,,Northwestern (MN),
2022-11-05T18:00:00.000Z,Macalester,,St. Scholastica,
2022-11-05T18:00:00.000Z,Wisconsin-Stevens Point,,UW-Oshkosh,
2022-11-05T18:00:00.000Z,St. Olaf College,,Gustavus Adolphus,
2022-11-05T18:00:00.000Z,Millikin,,Carroll (WI),
2022-11-05T18:00:00.000Z,Concordia (WI),,Wisconsin Lutheran,
2022-11-05T18:00:00.000Z,South Dakota,,Missouri State,
2022-11-05T18:00:00.000Z,Aurora,,Lakeland University,
2022-11-05T18:00:00.000Z,Grinnell,,Illinois College,
2022-11-05T18:00:00.000Z,Cornell College (IA),,Knox College,
2022-11-05T18:00:00.000Z,Hanover,,Rose-Hulman,
2022-11-05T18:00:00.000Z,Indiana (PA),,Clarion,
2022-11-05T18:00:00.000Z,Chadron State,,Colorado Mesa,
2022-11-05T18:00:00.000Z,Edward Waters,,UFTL,
2022-11-05T18:00:00.000Z,William Jewell College,,Indianapolis,
2022-11-05T18:00:00.000Z,Southwest Baptist,,Quincy,
2022-11-05T18:00:00.000Z,Bemidji State,,Northern State,
2022-11-05T18:00:00.000Z,Augustana (SD),,Minnesota-Duluth,
2022-11-05T18:00:00.000Z,Sioux Falls,,Wayne State (NE),
2022-11-05T18:00:00.000Z,Concordia (IL),,Benedictine (IL),
2022-11-05T18:00:00.000Z,Birmingham-Southern,,Centre,
2022-11-05T18:00:00.000Z,North Carolina Central,,Howard,
2022-11-05T18:00:00.000Z,Monmouth (IL),,Ripon,
2022-11-05T18:00:00.000Z,Augsburg,,Bethel (MN),
2022-11-05T18:00:00.000Z,Hardin-Simmons,,Austin College,
2022-11-05T18:00:00.000Z,Concordia (MN),,Hamline,
2022-11-05T18:00:00.000Z,North Park,,Elmhurst,
2022-11-05T18:00:00.000Z,Western Carolina,,Wofford,
2022-11-05T18:00:00.000Z,Western Illinois,,North Dakota State,
2022-11-05T18:30:00.000Z,Sewanee Univ. of the South,,Berry College,
2022-11-05T18:30:00.000Z,Tennessee Tech,,Lindenwood,
2022-11-05T18:30:00.000Z,Northwest Missouri State,,Missouri Southern State,
2022-11-05T19:00:00.000Z,Texas A&M-Commerce,,Northwestern State,
2022-11-05T19:00:00.000Z,Incarnate Word,,Houston Baptist,
2022-11-05T19:00:00.000Z,Carson-Newman,,UVA-Wise,
2022-11-05T19:00:00.000Z,Adams State,,Black Hills State,
2022-11-05T19:00:00.000Z,Minot State,,University of Mary,
2022-11-05T19:00:00.000Z,Lincoln (MO),,Emporia State,
2022-11-05T19:00:00.000Z,West Alabama,,Mississippi College,
2022-11-05T19:00:00.000Z,Southwestern Oklahoma,,Harding,
2022-11-05T19:00:00.000Z,Louisiana Tech,,Middle Tennessee,
2022-11-05T19:00:00.000Z,East Central,,Arkansas-Monticello,
2022-11-05T19:00:00.000Z,Grambling,,Arkansas-Pine Bluff,
2022-11-05T19:00:00.000Z,Illinois State,,Youngstown State,
2022-11-05T19:00:00.000Z,Texas A&M-Commerce,,Northwestern State,
2022-11-05T19:00:00.000Z,Samford,,VMI,
2022-11-05T19:00:00.000Z,Weber State,,Sacramento State,
2022-11-05T19:00:00.000Z,Henderson State,,Oklahoma Baptist,
2022-11-05T19:00:00.000Z,Southeastern Oklahoma,,Ouachita Baptist,
2022-11-05T19:00:00.000Z,Southern Arkansas,,Southern Nazarene,
2022-11-05T19:00:00.000Z,Grand Valley State,,Wayne State (MI),
2022-11-05T19:00:00.000Z,Delta State,,West Georgia,
2022-11-05T19:00:00.000Z,Idaho,,Eastern Washington,
2022-11-05T19:30:00.000Z,Richmond,,New Hampshire,
2022-11-05T19:30:00.000Z,Utah State,,New Mexico,
2022-11-05T19:30:00.000Z,UAB,,UT San Antonio,
2022-11-05T20:00:00.000Z,Winston-Salem,,Fayetteville State,
2022-11-05T20:00:00.000Z,Lake Erie College,,Ashland,
2022-11-05T20:00:00.000Z,Lamar,,Southeastern Louisiana,
2022-11-05T20:00:00.000Z,San Diego,,Butler,
2022-11-05T20:00:00.000Z,North Texas,,Florida International,
2022-11-05T20:00:00.000Z,Georgia Southern,,South Alabama,
2022-11-05T20:00:00.000Z,Claremont,,Redlands,
2022-11-05T20:00:00.000Z,Puget Sound,,Pacific Lutheran,
2022-11-05T20:00:00.000Z,Northern Arizona,,Montana State,
2022-11-05T20:00:00.000Z,Colorado State-Pueblo,,South Dakota Mines,
2022-11-05T20:00:00.000Z,Erskine,,Emory & Henry,
2022-11-05T20:05:00.000Z,Western Oregon,,Simon Fraser,
2022-11-05T20:30:00.000Z,George Fox University,,Lewis & Clark,
2022-11-05T21:00:00.000Z,Kentucky Wesleyan,,Tiffin,
2022-11-05T21:00:00.000Z,Northern Iowa,,South Dakota State,
2022-11-05T21:00:00.000Z,Savannah State,,Lane,
2022-11-05T21:00:00.000Z,Eastern Kentucky,,Central Arkansas,
2022-11-05T21:00:00.000Z,Northwestern Oklahoma State,,Arkansas Tech,
2022-11-05T21:00:00.000Z,Louisiana Monroe,,Texas State,
2022-11-05T21:00:00.000Z,Portland State,,Northern Colorado,
2022-11-05T21:00:00.000Z,North Alabama,,Austin Peay,
2022-11-05T21:00:00.000Z,Methodist,,Greensboro,
2022-11-05T21:00:00.000Z,Bethune-Cookman,,Alabama State,
2022-11-05T22:00:00.000Z,Florida A&M,,Southern,
2022-11-05T22:00:00.000Z,Tennessee State,,Southeast Missouri State,
2022-11-05T22:00:00.000Z,West Liberty,,WV State,
2022-11-05T23:00:00.000Z,Angelo State,,Central Washington,
2022-11-05T23:00:00.000Z,San Diego State,,UNLV,
2022-11-05T23:00:00.000Z,UC Davis,,Idaho State,
2022-11-05T23:00:00.000Z,Southeastern Louisiana,,Houston Baptist,
2022-11-05T23:00:00.000Z,Hendrix College,,Rhodes,
2022-11-05T23:00:00.000Z,Texas Southern,,Jackson State,
2022-11-05T23:00:00.000Z,Valdosta State,,West Florida,
2022-11-05T23:30:00.000Z,Notre Dame,,Clemson,
2022-11-06T00:00:00.000Z,West Texas A&M,,Eastern New Mexico,
2022-11-06T00:00:00.000Z,McNeese,,Eastern Illinois,
2022-11-06T00:00:00.000Z,Tarleton State,,Abilene Christian,
2022-11-06T00:00:00.000Z,Utah Tech,,Southern Utah,
2022-11-06T00:00:00.000Z,Montana,,Cal Poly,
2022-11-06T02:00:00.000Z,Chapman,,Cal Lutheran,
2022-11-08T05:00:00.000Z,Toledo,,Ball State,
2022-11-08T05:00:00.000Z,Akron,,Eastern Michigan,
2022-11-08T05:00:00.000Z,Miami (OH),,Ohio,
2022-11-10T00:00:00.000Z,Western Michigan,,Northern Illinois,
2022-11-10T00:00:00.000Z,Central Michigan,,Buffalo,
2022-11-10T00:00:00.000Z,Bowling Green,,Kent State,
2022-11-11T00:30:00.000Z,Louisiana,,Georgia Southern,
2022-11-11T00:30:00.000Z,Memphis,,Tulsa,
2022-11-12T00:00:00.000Z,Rowan,,University of New England,
2022-11-12T00:00:00.000Z,College of New Jersey,,Kean,
2022-11-12T01:00:00.000Z,Cincinnati,,East Carolina,
2022-11-12T02:30:00.000Z,USC,,Colorado,
2022-11-12T03:00:00.000Z,Portland State,,Sacramento State,
2022-11-12T03:30:00.000Z,UNLV,,Fresno State,
2022-11-12T05:00:00.000Z,Washington State,,Arizona State,
2022-11-12T05:00:00.000Z,Jackson State,,Alabama A&M,
2022-11-12T05:00:00.000Z,Ohio Wesleyan,,Hiram,
2022-11-12T05:00:00.000Z,DePauw,,Wabash College,
2022-11-12T05:00:00.000Z,Arkansas State,,UMass,
2022-11-12T05:00:00.000Z,Old Dominion,,James Madison,
2022-11-12T05:00:00.000Z,Marshall,,Appalachian State,
2022-11-12T05:00:00.000Z,Tennessee,,Missouri,
2022-11-12T05:00:00.000Z,Virginia,,Pittsburgh,
2022-11-12T05:00:00.000Z,Georgia Tech,,Miami,
2022-11-12T05:00:00.000Z,South Florida,,SMU,
2022-11-12T05:00:00.000Z,Houston,,Temple,
